date,symbol,open,high,low,close,volume
2024-10-11,ETH,261.76,273.95,256.78,271.29,89377694.77
2024-10-12,ETH,267.38,270.5,263.14,268.09,73550750.35
2024-10-13,ETH,263.84,266.51,253.01,255.27,34463088.82
2024-10-14,ETH,265.53,267.99,256.65,258.65,25050511.91
2024-10-15,ETH,270.39,272.6,265.01,269.69,25786524.82
2024-10-16,ETH,262.6,277.32,260.89,272.36,19748695.76
2024-10-17,ETH,266.13,270.94,261.95,266.67,62020665.03
2024-10-18,ETH,266.57,268.37,264.78,265.38,47070751.42
2024-10-19,ETH,266.46,270.07,257.2,257.59,49280357.18
2024-10-20,ETH,265.51,267.23,255.69,260.49,73884231.37
2024-10-21,ETH,269.2,272.97,266.71,272.31,49147979.86
2024-10-22,ETH,261.69,266.24,261.59,262.72,72996305.12
2024-10-23,ETH,268.09,271.29,266.41,268.17,48048010.38
2024-10-24,ETH,264.11,272.09,263.36,271.67,39620332.9
2024-10-25,ETH,267.77,273.39,264.92,268.78,70048094.06
2024-10-26,ETH,264.35,267.56,258.81,262.41,89133214.72
2024-10-27,ETH,265.18,266.04,261.65,262.89,85604482.06
2024-10-28,ETH,268.22,272.39,263.31,264.52,30437008.57
2024-10-29,ETH,263.53,269.77,259.58,266.07,35132122.53
2024-10-30,ETH,260.74,272.67,256.19,269.82,37347245.0
2024-10-31,ETH,263.08,273.24,258.15,271.86,38270412.22
2024-11-01,ETH,262.69,265.76,252.9,256.94,48648981.87
2024-11-02,ETH,267.77,272.4,266.42,266.69,37405905.5
2024-11-03,ETH,269.26,273.44,256.71,259.86,85211029.0
2024-11-04,ETH,263.09,263.68,250.15,254.07,80221841.2
2024-11-05,ETH,264.36,267.36,260.29,266.7,44384332.09
2024-11-06,ETH,267.2,278.45,265.79,277.02,66249699.26
2024-11-07,ETH,263.08,265.66,259.46,263.79,97735364.88
2024-11-08,ETH,270.56,273.63,262.33,264.0,24447632.63
2024-11-09,ETH,264.46,265.38,252.36,256.82,86999087.94
2024-11-10,ETH,270.14,272.04,266.26,266.79,66483925.2
2024-11-11,ETH,263.96,274.35,262.35,272.81,92943156.44
2024-11-12,ETH,268.46,275.98,266.11,274.14,3720089.0
2024-11-13,ETH,263.66,275.95,260.03,273.31,77707961.85
2024-11-14,ETH,264.92,275.08,263.62,272.35,59545502.69
2024-11-15,ETH,268.91,269.0,256.59,261.29,88166867.0
2024-11-16,ETH,267.82,278.33,263.29,273.64,36938937.17
2024-11-17,ETH,264.7,268.66,256.5,260.97,97337635.8
2024-11-18,ETH,261.37,263.68,251.37,252.77,60608198.07
2024-11-19,ETH,269.75,278.52,267.9,276.15,59037200.42
2024-11-20,ETH,265.2,266.29,257.47,262.25,73182465.88
2024-11-21,ETH,268.59,274.84,264.22,272.56,50877040.68
2024-11-22,ETH,265.55,271.06,265.47,267.33,72413156.7
2024-11-23,ETH,264.56,268.47,258.79,260.57,55249485.12
2024-11-24,ETH,261.17,263.03,255.86,256.49,28846907.0
2024-11-25,ETH,263.88,275.09,263.34,272.44,24439992.98
2024-11-26,ETH,267.82,270.65,255.29,258.73,78020919.22
2024-11-27,ETH,263.47,268.49,258.82,264.56,40234634.38
2024-11-28,ETH,266.0,268.99,263.45,266.99,75187988.91
2024-11-29,ETH,262.02,263.48,253.93,256.22,74847089.31
2024-11-30,ETH,268.19,272.32,265.16,269.12,38925522.52
2024-12-01,ETH,269.64,273.23,265.37,266.42,23181948.73
2024-12-02,ETH,261.34,264.92,248.91,252.26,55587921.7
2024-12-03,ETH,261.27,262.6,252.67,254.96,65215897.93
2024-12-04,ETH,266.92,270.38,258.27,259.89,50575182.43
2024-12-05,ETH,270.42,273.12,261.46,266.34,14806557.37
2024-12-06,ETH,262.09,264.32,256.06,257.23,19183073.98
2024-12-07,ETH,261.74,270.01,259.11,268.2,66400529.39
2024-12-08,ETH,266.38,275.54,266.3,271.83,22009473.19
2024-12-09,ETH,268.5,270.73,264.88,269.97,70882181.79
2024-12-10,ETH,265.4,266.95,251.37,256.15,46831770.15
2024-12-11,ETH,269.54,279.61,268.28,279.13,23668696.5
2024-12-12,ETH,265.04,267.38,256.11,260.1,70784680.95
2024-12-13,ETH,261.74,263.49,253.54,255.9,36652821.56
2024-12-14,ETH,263.32,271.63,260.58,268.4,59455151.57
2024-12-15,ETH,261.62,275.79,258.47,271.18,54959862.19
2024-12-16,ETH,261.11,263.1,257.06,259.67,81624313.49
2024-12-17,ETH,264.32,271.52,261.25,267.87,78261173.05
2024-12-18,ETH,261.12,271.53,258.55,267.35,57716128.09
2024-12-19,ETH,261.62,266.57,260.03,264.88,91642861.87
2024-12-20,ETH,270.25,283.85,268.44,279.02,88593795.26
2024-12-21,ETH,264.92,265.39,261.44,264.43,77852680.86
2024-12-22,ETH,264.06,267.07,260.06,265.42,58019809.1
2024-12-23,ETH,264.41,267.56,261.61,264.58,20800013.18
2024-12-24,ETH,263.01,268.57,259.71,265.91,15329208.19
2024-12-25,ETH,263.04,265.31,251.37,255.79,46618658.44
2024-12-26,ETH,260.95,263.66,249.13,252.31,18315097.7
2024-12-27,ETH,269.68,275.87,265.02,273.88,22432918.1
2024-12-28,ETH,269.23,273.11,266.11,266.9,67318547.31
2024-12-29,ETH,261.26,273.38,257.51,269.97,48307333.8
2024-12-30,ETH,270.49,274.64,263.46,264.19,39690812.28
2024-12-31,ETH,261.11,262.88,252.1,253.48,43235897.27
2023-01-01,BNB,587.19,590.61,584.54,586.37,78660959.82
2023-01-02,BNB,588.26,601.69,583.31,597.26,19407433.73
2023-01-03,BNB,582.73,583.45,574.65,575.43,71063206.9
2023-01-04,BNB,591.32,596.39,590.23,591.93,36268337.58
2023-01-05,BNB,583.44,583.44,577.28,579.12,14778835.71
2023-01-06,BNB,588.82,593.25,580.92,581.99,67434192.91
2023-01-07,BNB,589.58,595.27,587.03,591.48,67743671.96
2023-01-08,BNB,582.54,583.61,577.89,578.18,99590434.7
2023-01-09,BNB,585.39,596.4,584.54,591.77,54279565.44
2023-01-10,BNB,586.27,596.22,582.09,593.75,76886935.43
2023-01-11,BNB,586.06,589.51,576.8,579.24,15445659.78
2023-01-12,BNB,586.09,593.2,585.59,588.87,6221589.36
2023-01-13,BNB,589.55,594.83,586.45,593.59,88242979.0
2023-01-14,BNB,586.29,590.96,574.62,576.86,1133250.97
2023-01-15,BNB,589.59,592.66,580.47,583.26,38241964.31
2023-01-16,BNB,583.98,594.87,580.24,589.93,46001508.58
2023-01-17,BNB,583.37,585.76,579.53,581.9,6486680.35
2023-01-18,BNB,587.55,594.41,587.38,590.11,39389200.64
2023-01-19,BNB,588.42,590.08,583.52,583.61,12294478.82
2023-01-20,BNB,587.68,591.11,582.18,585.44,33185088.04
2023-01-21,BNB,589.86,596.31,585.76,595.27,69701950.15
2023-01-22,BNB,582.26,585.45,578.8,583.35,28639408.22
2023-01-23,BNB,588.69,592.12,580.54,583.27,89755547.14
2023-01-24,BNB,591.6,595.6,577.48,582.27,17086156.99
2023-01-25,BNB,590.52,594.98,585.6,593.49,85942047.75
2023-01-26,BNB,585.97,587.84,575.74,579.07,29497220.98
2023-01-27,BNB,583.9,588.1,581.18,587.81,32565278.22
2023-01-28,BNB,588.67,600.81,583.98,597.17,55151285.28
2023-01-29,BNB,582.65,584.01,578.02,578.77,69811960.55
2023-01-30,BNB,591.68,597.35,590.85,595.6,19075193.11
2023-01-31,BNB,586.55,588.52,574.54,579.44,24961897.26
2023-02-01,BNB,586.3,595.38,584.34,593.23,88624361.64
2023-02-02,BNB,587.22,599.38,583.56,594.98,33959293.88
2023-02-03,BNB,589.38,591.04,582.11,585.93,3098750.03
2023-02-04,BNB,590.46,591.19,585.82,586.0,55820660.22
2023-02-05,BNB,585.23,595.66,584.94,592.46,48914893.2
2023-02-06,BNB,589.82,598.36,588.05,594.31,18305516.41
2023-02-07,BNB,587.64,590.29,576.59,578.25,69124068.28
2023-02-08,BNB,590.18,594.16,580.84,585.36,83190459.12
2023-02-09,BNB,582.67,591.7,579.17,587.96,8512100.21
2023-02-10,BNB,584.03,595.55,583.3,591.3,54402996.0
2023-02-11,BNB,587.68,589.19,585.73,589.06,12612582.06
2023-02-12,BNB,582.82,586.35,571.68,574.45,42702319.14
2023-02-13,BNB,589.49,589.94,578.86,580.08,80253894.7
2023-02-14,BNB,584.08,593.8,582.9,589.15,25502827.13
2023-02-15,BNB,585.14,594.42,582.9,593.34,2044664.71
2023-02-16,BNB,582.47,595.52,579.98,591.37,84502167.84
2023-02-17,BNB,584.83,588.04,580.92,584.7,66897364.41
2023-02-18,BNB,587.72,589.53,584.51,589.18,11757868.85
2023-02-19,BNB,582.86,584.11,572.39,573.35,59024911.22
2023-02-20,BNB,584.38,587.64,580.57,581.2,32337923.43
2023-02-21,BNB,588.99,592.46,578.86,581.53,75247900.54
2023-02-22,BNB,582.68,585.84,581.53,584.07,21292962.34
2023-02-23,BNB,584.5,586.99,582.68,584.15,27894038.67
2023-02-24,BNB,585.98,589.72,577.32,578.16,59617697.72
2023-02-25,BNB,590.45,600.16,586.36,596.8,63844416.33
2023-02-26,BNB,582.11,589.99,581.74,585.49,80260481.48
2023-02-27,BNB,584.34,591.79,583.64,588.59,18597045.99
2023-02-28,BNB,584.62,585.87,574.44,578.62,2155563.23
2023-03-01,BNB,582.84,596.72,578.77,592.11,15820098.24
2023-03-02,BNB,584.47,586.04,582.06,583.09,66222731.64
2023-03-03,BNB,588.71,591.24,577.16,579.46,54682000.78
2023-03-04,BNB,584.88,586.59,580.3,580.58,41361938.48
2023-03-05,BNB,583.4,587.84,575.73,575.81,3553988.93
2023-03-06,BNB,588.34,594.39,584.4,591.18,4191468.66
2023-03-07,BNB,588.78,589.16,581.88,586.78,81570057.01
2023-03-08,BNB,585.07,587.64,576.93,579.4,36599362.21
2023-03-09,BNB,584.33,594.41,580.33,593.96,34090024.55
2023-03-10,BNB,582.53,583.47,576.45,577.3,31781258.3
2023-03-11,BNB,584.73,594.9,583.28,592.75,19748789.1
2023-03-12,BNB,584.25,588.88,572.11,575.71,29897118.19
2023-03-13,BNB,586.06,594.05,583.2,590.23,60964366.11
2023-03-14,BNB,584.12,587.24,574.8,577.99,63530963.08
2023-03-15,BNB,582.41,588.26,578.97,587.62,26014999.81
2023-03-16,BNB,586.99,590.26,585.44,587.26,95640673.64
2023-03-17,BNB,586.09,586.69,576.37,579.7,33966539.86
2023-03-18,BNB,590.12,593.22,587.82,591.63,68172719.4
2023-03-19,BNB,587.73,594.54,585.17,591.64,3743510.91
2023-03-20,BNB,586.35,596.47,585.86,592.72,1943833.74
2023-03-21,BNB,586.78,589.92,581.97,585.73,80641182.93
2023-03-22,BNB,583.39,586.46,579.28,580.29,66185016.19
2023-03-23,BNB,585.23,586.9,575.8,578.54,45784795.65
2023-03-24,BNB,583.02,584.36,580.68,583.78,1705845.73
2023-03-25,BNB,586.02,588.13,577.26,581.09,27430116.98
2023-03-26,BNB,588.16,589.46,578.2,581.21,7003439.42
2023-03-27,BNB,584.89,586.62,583.9,584.61,23044947.69
2023-03-28,BNB,589.51,597.59,585.71,593.3,86328366.86
2023-03-29,BNB,582.4,584.4,573.91,576.8,21922070.43
2023-03-30,BNB,583.62,588.4,581.08,581.4,10306744.83
2023-03-31,BNB,588.22,592.09,576.85,581.71,8493191.65
2023-04-01,BNB,582.28,583.22,576.16,580.31,68884002.78
2023-04-02,BNB,586.12,595.99,584.12,592.39,67324466.69
2023-04-03,BNB,583.8,592.78,580.26,591.2,96845393.03
2023-04-04,BNB,586.87,593.78,585.4,591.12,57321390.22
2023-04-05,BNB,588.78,597.51,585.13,595.94,94000343.51
2023-04-06,BNB,590.6,599.19,589.6,595.29,20334610.32
2023-04-07,BNB,587.62,591.83,580.27,580.6,5194702.04
2023-04-08,BNB,583.54,584.28,570.04,573.61,5326594.7
2023-04-09,BNB,590.03,593.84,587.99,588.05,78271485.65
2023-04-10,BNB,591.45,593.41,588.68,591.41,41980971.33
2023-04-11,BNB,581.8,584.18,576.93,582.61,4467963.47
2023-04-12,BNB,589.51,597.6,585.8,594.61,48615654.07
2023-04-13,BNB,588.96,593.94,584.88,590.62,8320196.11
2023-04-14,BNB,584.56,587.94,579.45,579.7,95397498.34
2023-04-15,BNB,591.57,592.79,581.12,585.03,9771104.42
2023-04-16,BNB,589.75,593.96,576.56,579.91,42517478.86
2023-04-17,BNB,587.77,602.28,587.19,597.7,96885351.45
2023-04-18,BNB,583.54,595.36,580.31,592.96,54119727.01
2023-04-19,BNB,581.85,586.77,577.13,581.86,12553564.89
2023-04-20,BNB,587.56,588.12,584.64,585.46,34823460.87
2023-04-21,BNB,588.49,592.14,584.17,585.9,76166189.56
2023-04-22,BNB,582.9,588.3,578.0,585.7,91551789.94
2023-04-23,BNB,585.96,586.12,583.58,584.24,61734942.88
2023-04-24,BNB,589.86,596.12,588.75,594.67,62164711.89
2023-04-25,BNB,583.59,594.01,580.52,591.06,75298549.21
2023-04-26,BNB,583.3,585.33,573.24,573.9,85500407.18
2023-04-27,BNB,583.63,589.33,581.1,588.86,32972534.97
2023-04-28,BNB,587.97,595.17,586.85,593.44,26557644.72
2023-04-29,BNB,583.53,591.79,580.97,589.21,87015130.44
2023-04-30,BNB,585.69,591.5,584.15,589.44,84226088.01
2023-05-01,BNB,586.52,588.13,583.22,586.63,43799894.12
2023-05-02,BNB,584.82,591.76,583.94,590.71,71104408.72
2023-05-03,BNB,584.77,592.51,583.14,591.56,91217571.56
2023-05-04,BNB,587.84,593.52,586.74,588.73,45633705.24
2023-05-05,BNB,586.62,587.98,582.62,587.26,12957031.41
2023-05-06,BNB,591.29,594.3,580.02,583.71,36661341.45
2023-05-07,BNB,587.56,587.95,583.07,583.53,92748854.01
2023-05-08,BNB,584.3,594.05,582.6,593.26,44432613.64
2023-05-09,BNB,590.6,595.48,589.88,593.18,70787726.73
2023-05-10,BNB,585.13,594.69,581.85,592.35,83064185.23
2023-05-11,BNB,584.38,588.59,578.12,580.12,88231345.99
2023-05-12,BNB,581.85,589.01,581.27,585.38,65777005.51
2023-05-13,BNB,590.12,600.39,585.8,598.36,82247157.2
2023-05-14,BNB,591.22,602.07,589.82,597.86,30864558.02
2023-05-15,BNB,584.82,591.0,582.54,587.57,65984632.22
2023-05-16,BNB,589.87,596.98,587.06,595.56,7531139.02
2023-05-17,BNB,583.19,592.49,581.73,588.87,46878242.82
2023-05-18,BNB,591.12,591.48,577.05,581.57,39583437.25
2023-05-19,BNB,589.64,594.37,579.88,581.89,32358831.91
2023-05-20,BNB,582.18,593.53,581.79,591.51,92044269.61
2023-05-21,BNB,583.12,587.17,579.09,584.84,27529138.52
2023-05-22,BNB,583.78,587.13,575.85,580.08,36243140.39
2023-05-23,BNB,587.72,593.3,587.46,591.5,39550262.28
2023-05-24,BNB,590.14,593.64,586.09,593.28,71003556.25
2023-05-25,BNB,583.91,587.07,577.84,579.24,42467637.85
2023-05-26,BNB,583.35,591.97,579.86,589.55,53184898.54
2023-05-27,BNB,587.31,588.5,581.61,582.24,39193373.02
2023-05-28,BNB,585.68,590.97,584.14,588.81,77883430.86
2023-05-29,BNB,581.75,593.72,581.69,591.73,8756063.01
2023-05-30,BNB,590.81,591.7,581.84,586.5,21734721.97
2023-05-31,BNB,588.57,602.45,585.46,597.54,51114206.49
2023-06-01,BNB,586.57,588.09,575.84,579.59,20985834.04
2023-06-02,BNB,583.07,585.17,575.7,579.35,62719062.79
2023-06-03,BNB,581.79,585.04,571.82,574.87,13846589.58
2023-06-04,BNB,586.26,587.87,576.7,577.19,18965720.92
2023-06-05,BNB,583.37,587.86,580.44,581.96,1882192.34
2023-06-06,BNB,582.68,594.28,577.92,591.77,91143094.18
2023-06-07,BNB,591.2,597.67,587.75,594.59,64426863.71
2023-06-08,BNB,590.16,595.08,584.11,586.29,50876708.06
2023-06-09,BNB,585.5,587.29,583.53,586.98,73052100.2
2023-06-10,BNB,586.58,591.36,582.69,588.96,36641081.33
2023-06-11,BNB,588.74,596.19,587.09,593.15,19682911.15
2023-06-12,BNB,589.63,600.6,588.96,598.73,6234460.3
2023-06-13,BNB,587.49,589.44,577.86,578.54,40320257.55
2023-06-14,BNB,591.59,591.98,584.94,587.77,23535245.27
2023-06-15,BNB,583.58,587.12,580.74,584.58,77524957.39
2023-06-16,BNB,590.24,595.05,589.3,590.57,22136978.02
2023-06-17,BNB,590.06,601.35,586.06,600.01,93060014.11
2023-06-18,BNB,583.76,584.28,574.16,577.84,16203545.89
2023-06-19,BNB,584.09,587.33,572.16,575.02,20564171.31
2023-06-20,BNB,587.61,588.97,576.49,577.66,72506929.01
2023-06-21,BNB,584.02,585.01,577.42,581.13,46128957.14
2023-06-22,BNB,590.95,591.82,581.6,585.83,57257398.06
2023-06-23,BNB,584.8,590.13,581.71,587.3,44227635.74
2023-06-24,BNB,590.54,596.33,586.98,592.39,70694395.26
2023-06-25,BNB,590.55,593.45,586.26,592.6,65631495.51
2023-06-26,BNB,587.37,591.86,580.67,583.95,27229567.1
2023-06-27,BNB,586.01,592.8,584.5,592.02,45380751.73
2023-06-28,BNB,586.25,598.5,586.13,595.62,24561908.56
2023-06-29,BNB,584.37,588.73,581.44,582.59,83827418.4
2023-06-30,BNB,588.23,592.33,583.44,588.76,42495081.31
2023-07-01,BNB,589.44,590.97,575.9,579.67,9309078.85
2023-07-02,BNB,586.91,591.12,586.06,586.3,34501931.67
2023-07-03,BNB,588.04,592.0,580.57,583.48,14553249.7
2023-07-04,BNB,590.79,599.02,587.81,597.48,73163630.44
2023-07-05,BNB,589.41,590.03,589.28,589.74,29198688.72
2023-07-06,BNB,584.64,588.37,576.39,578.87,54772500.1
2023-07-07,BNB,591.56,593.97,580.17,583.81,98180374.49
2023-07-08,BNB,582.72,583.08,573.05,573.63,38300754.06
2023-07-09,BNB,582.03,583.79,573.04,577.36,59278301.06
2023-07-10,BNB,585.36,593.39,581.62,589.07,41726738.6
2023-07-11,BNB,583.41,585.24,572.16,575.49,68556827.33
2023-07-12,BNB,589.97,591.2,576.43,580.87,54563056.48
2023-07-13,BNB,589.21,589.4,582.32,582.7,8304055.4
2023-07-14,BNB,583.22,586.62,581.88,585.22,16407857.53
2023-07-15,BNB,584.36,593.28,581.91,592.44,57996975.39
2023-07-16,BNB,590.61,591.15,579.99,581.4,89850717.08
2023-07-17,BNB,589.88,594.25,581.12,583.35,78841479.91
2023-07-18,BNB,583.9,596.06,583.53,591.3,25450390.79
2023-07-19,BNB,586.55,591.07,584.7,586.48,36663661.61
2023-07-20,BNB,589.06,593.46,585.45,587.49,91927195.56
2023-07-21,BNB,584.99,590.29,580.94,585.97,81055418.69
2023-07-22,BNB,588.62,599.35,586.51,598.34,45388162.72
2023-07-23,BNB,590.72,600.25,589.97,600.19,56030725.25
2023-07-24,BNB,583.06,586.16,574.92,575.17,29655703.96
2023-07-25,BNB,582.32,591.76,581.8,589.27,44555652.43
2023-07-26,BNB,582.93,584.26,578.58,583.66,14645634.08
2023-07-27,BNB,581.96,582.47,579.7,581.2,33769804.17
2023-07-28,BNB,588.08,592.32,586.93,590.6,4128464.65
2023-07-29,BNB,587.13,589.22,574.05,578.85,35560062.97
2023-07-30,BNB,587.23,593.69,586.69,590.15,12577174.08
2023-07-31,BNB,588.76,590.01,582.2,583.48,69852161.23
2023-08-01,BNB,589.11,591.07,578.65,583.07,3230291.03
2023-08-02,BNB,587.07,590.99,584.69,585.57,41914479.27
2023-08-03,BNB,590.29,594.5,578.76,583.23,66753517.79
2023-08-04,BNB,584.67,589.37,583.4,587.96,75189322.85
2023-08-05,BNB,589.54,592.78,584.78,587.76,40338341.79
2023-08-06,BNB,584.78,592.0,579.8,591.72,62537947.97
2023-08-07,BNB,582.57,586.9,580.22,583.12,51413429.68
2023-08-08,BNB,587.04,590.76,577.24,578.94,14185358.03
2023-08-09,BNB,591.64,598.51,591.59,596.09,98018930.89
2023-08-10,BNB,585.48,587.06,581.95,585.85,74105411.37
2023-08-11,BNB,587.88,593.33,586.88,592.19,14067517.47
2023-08-12,BNB,587.59,598.96,587.14,597.1,47974781.35
2023-08-13,BNB,586.76,588.04,581.77,583.6,99328044.9
2023-08-14,BNB,588.35,593.94,586.16,589.09,55200411.53
2023-08-15,BNB,583.19,590.0,583.14,588.22,9366908.51
2023-08-16,BNB,582.35,582.89,574.44,575.75,27844326.45
2023-08-17,BNB,583.06,592.98,580.95,589.96,36795903.08
2023-08-18,BNB,589.21,590.04,576.17,580.38,44062235.59
2023-08-19,BNB,584.34,587.41,581.45,583.5,42583270.37
2023-08-20,BNB,587.59,589.87,576.99,580.22,91685247.1
2023-08-21,BNB,582.04,582.2,575.33,579.21,14633746.21
2023-08-22,BNB,587.11,588.67,579.63,583.25,84346070.69
2023-08-23,BNB,585.83,594.08,585.25,593.95,92264658.66
2023-08-24,BNB,587.08,589.42,577.64,578.63,11526295.79
2023-08-25,BNB,583.62,584.02,576.82,580.73,20888042.86
2023-08-26,BNB,581.97,586.22,574.0,574.35,2367317.83
2023-08-27,BNB,588.97,592.46,587.3,588.74,44211709.7
2023-08-28,BNB,583.75,584.44,577.65,578.68,29656554.31
2023-08-29,BNB,587.33,589.2,579.18,580.72,87385349.35
2023-08-30,BNB,583.41,595.6,581.01,590.83,9639234.49
2023-08-31,BNB,586.36,590.25,583.55,587.94,42635622.99
2023-09-01,BNB,585.1,592.87,583.63,589.77,71532866.21
2023-09-02,BNB,583.17,586.89,582.29,584.14,1712798.18
2023-09-03,BNB,589.92,600.11,589.2,595.77,58172872.41
2023-09-04,BNB,587.32,596.07,583.07,594.01,11738895.03
2023-09-05,BNB,583.6,588.79,580.65,586.38,67932543.02
2023-09-06,BNB,589.25,600.38,585.69,597.56,58978573.88
2023-09-07,BNB,585.9,589.03,571.86,575.97,81011055.72
2023-09-08,BNB,590.49,592.92,587.99,591.33,12232644.33
2023-09-09,BNB,582.37,585.15,572.82,574.29,78527616.39
2023-09-10,BNB,588.57,593.64,584.9,590.35,33626252.76
2023-09-11,BNB,583.97,585.98,574.99,578.47,67166226.83
2023-09-12,BNB,591.04,598.65,588.84,594.45,41102816.44
2023-09-13,BNB,581.92,586.28,577.93,579.41,25669821.1
2023-09-14,BNB,587.87,589.36,581.96,586.09,29954285.1
2023-09-15,BNB,584.34,587.2,575.21,576.05,77230147.35
2023-09-16,BNB,582.92,585.1,580.51,584.49,4299017.44
2023-09-17,BNB,585.69,590.91,584.79,587.01,69485459.21
2023-09-18,BNB,586.68,587.15,576.14,580.89,16930644.4
2023-09-19,BNB,583.17,592.88,581.05,592.41,64348210.1
2023-09-20,BNB,585.51,590.18,574.43,575.76,42141062.51
2023-09-21,BNB,591.11,595.11,588.79,589.5,82504350.7
2023-09-22,BNB,587.53,592.24,579.42,583.25,6638909.87
2023-09-23,BNB,584.91,589.62,578.37,582.36,61684813.05
2023-09-24,BNB,589.11,589.31,583.43,585.03,99087379.07
2023-09-25,BNB,584.43,586.54,577.14,577.28,88731748.11
2023-09-26,BNB,585.56,589.12,579.64,584.49,59075989.97
2023-09-27,BNB,584.18,589.03,579.64,586.25,6882289.54
2023-09-28,BNB,589.56,594.54,585.35,586.29,16809653.9
2023-09-29,BNB,588.3,592.97,583.34,589.64,89588482.61
2023-09-30,BNB,582.61,591.3,580.06,590.35,53725959.9
2023-10-01,BNB,589.85,591.24,582.49,586.66,51785808.94
2023-10-02,BNB,583.51,586.06,577.0,577.53,39285958.09
2023-10-03,BNB,587.97,591.14,578.43,578.68,87939180.44
2023-10-04,BNB,590.89,591.49,585.18,586.34,70667299.76
2023-10-05,BNB,583.15,584.63,571.29,574.59,51054712.8
2023-10-06,BNB,588.99,593.21,584.1,587.13,21552336.41
2023-10-07,BNB,582.63,585.42,578.95,584.75,16896513.78
2023-10-08,BNB,584.54,588.24,577.71,580.63,8560286.95
2023-10-09,BNB,583.98,585.91,573.68,574.19,38332497.04
2023-10-10,BNB,587.77,588.11,573.68,578.45,29352232.25
2023-10-11,BNB,591.0,601.04,587.44,596.66,15480311.0
2023-10-12,BNB,589.82,590.04,577.25,581.88,12966772.04
2023-10-13,BNB,584.73,596.74,581.08,593.36,84223444.17
2023-10-14,BNB,590.79,602.85,588.93,598.33,16293024.72
2023-10-15,BNB,584.73,584.82,575.54,578.79,87781400.9
2023-10-16,BNB,586.28,595.22,585.23,592.13,58613913.31
2023-10-17,BNB,588.62,590.75,581.49,583.51,92853265.43
2023-10-18,BNB,590.04,598.41,587.2,594.16,48533522.56
2023-10-19,BNB,588.9,591.53,585.35,587.6,51147227.07
2023-10-20,BNB,589.73,592.86,585.52,591.84,41812363.31
2023-10-21,BNB,587.23,593.89,585.64,592.8,62735250.01
2023-10-22,BNB,588.63,596.38,584.81,591.44,83807633.44
2023-10-23,BNB,590.37,594.36,587.8,588.57,56584563.14
2023-10-24,BNB,588.85,593.31,587.43,591.33,24847978.14
2023-10-25,BNB,582.58,588.58,579.34,588.11,82489073.35
2023-10-26,BNB,588.45,591.33,580.05,582.26,87869922.15
2023-10-27,BNB,585.11,587.94,582.63,586.35,33262408.71
2023-10-28,BNB,587.58,598.74,583.84,595.86,98852386.4
2023-10-29,BNB,590.58,593.58,588.69,593.11,26503682.27
2023-10-30,BNB,582.08,582.17,572.8,577.49,3037120.12
2023-10-31,BNB,589.11,599.84,587.33,597.56,99472454.88
2023-11-01,BNB,584.51,588.91,583.1,587.97,86634134.93
2023-11-02,BNB,588.52,590.82,582.0,584.47,71699597.97
2023-11-03,BNB,584.48,587.27,576.01,579.03,54718851.16
2023-11-04,BNB,582.45,587.56,582.01,584.61,60806318.71
2023-11-05,BNB,591.36,599.47,587.49,598.22,88667023.66
2023-11-06,BNB,586.96,588.66,586.73,587.57,19423886.55
2023-11-07,BNB,581.75,586.51,581.24,582.37,57240388.29
2023-11-08,BNB,587.04,589.59,575.04,577.45,84892846.12
2023-11-09,BNB,584.46,588.16,577.91,580.66,37013377.66
2023-11-10,BNB,587.74,597.32,587.36,593.99,43614754.98
2023-11-11,BNB,585.55,589.41,585.19,587.58,76225723.21
2023-11-12,BNB,584.88,592.02,583.11,590.31,14848270.71
2023-11-13,BNB,585.28,593.94,581.56,590.15,68030382.06
2023-11-14,BNB,586.79,590.73,573.64,578.53,95633115.41
2023-11-15,BNB,587.61,592.3,578.66,579.26,11614095.02
2023-11-16,BNB,589.56,592.56,577.25,582.13,55533209.88
2023-11-17,BNB,587.34,593.72,586.65,592.0,9768692.54
2023-11-18,BNB,590.69,594.85,588.53,589.89,4460798.57
2023-11-19,BNB,588.73,590.8,584.88,590.34,5021322.89
